location,area,price,price_currency,status,new/resale,price_negotiable,description,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Rain Water Harvesting,Car Parking,Vaastu Compliant,Golf Course,Intercom,Indoor Games,Maintenance Staff,Multipurpose Room,ATM,Cafeteria,Staff Quarter,Hospital,School,Shopping Mall
Lohegaon,1442,4999000,INR,0.0,1,0,"It’s a 2 bhk villa situated in Lohegaon, Pune. It has a salable area of 1442 sqft and is available at a price of Rs. 3,466 per sqft. Its main door is facing east direction. It is a ready-to-move-in property. It is well connected to the city areas. Please contact us for more details. ",east,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,1559,4999500,INR,0.0,1,0,"It’s a 2 bhk villa situated in Lohegaon, Pune. It has a salable area of 1559 sqft and is available at a price of Rs. 3,206 per sqft. It is a semi-furnished property. It is east facing property. This residential complex is under-construction as of now. . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",east,0,0,0,0,0,1,0,1,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,1531,4991500,INR,0.0,1,0,"A 2 bhk property is available for sale in Lohegaon, Pune. It has a built-up area of 1531 sqft and is priced at Rs. 49.92 lac . It is facing east direction. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,1463,4994000,INR,0.0,1,0,This spacious 2 bhk villa is available for sale and is located in the heart of Lohegaon. It has an area of 1463 sqft with a carpet area of 1163 sqft . The property is available at a price of Rs. 49.94 lac . The house is semi-furnished. It is east facing property. It is a ready-to-move-in property. Contact us for more details. ,east,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed wadi,5000,42000000,INR,0.0,0,0,"It’s a 4 bhk villa situated in Mohammed wadi. It is a semi-furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",northeast,0,4,0,0,0,0,0,1,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanowrie,2500,18000000,INR,0.0,0,0,Well designed 4 bhk villa is available at a prime location in Gulmohar Builders Habital I. It has a built-up area of 2500 sqft and is priced at Rs. 1.80 cr . The house is furnished. It is facing east direction. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Please contact us for more details. ,east,1,11,1,1,1,1,1,1,0,1,0,0,8.8,8.094785944881348,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shiraswadi,965,2600110,INR,0.0,1,0,"It’s a 2 bhk villa situated in Shiraswadi. It has an area of 965 sqft . The property is available at a price of Rs. 26.00 lac . The house is unfurnished. It is facing east direction. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharadi,4500,43200000,INR,0.0,1,0,"A spacious 4 bhk villa is available for sale in Kharadi, Pune. Its main door is facing east direction. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",east,0,0,1,1,0,0,0,1,1,0,0,0,8.9,8.090143028195879,205.840542729602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wadgaon Sheri,2700,15000000,INR,0.0,0,0,Well designed 3 bhk villa is available at a prime location in Wadgaon Sheri. It has an area of 2700 sqft with a carpet area of 1500 sqft . The property is available at a price of Rs. 1.50 cr . It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ,east,0,0,0,0,0,1,0,0,0,0,0,0,9.3,8.11280744148933,214.6830908032571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aundh,3400,27000000,INR,0.0,0,0,"This spacious 4 bhk villa is available for sale and is located in the heart of Aundh. It has a salable area of 3400 sqft and is available at a price of Rs. 7,941 per sqft. It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",unknown,1,0,0,0,0,0,0,0,0,0,0,0,9.7,8.135471854782784,223.52563887691224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wagholi,1281,3600800,INR,0.0,1,0,"A spacious 3 bhk villa is available for sale in Wagholi, Pune. The house is unfurnished. Its main door is facing east direction. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",east,0,0,0,1,0,1,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharadi,3500,35000000,INR,0.0,1,0,This spacious 3 bhk villa is available for sale and is located in the heart of Kharadi. It has a built-up area of 3500 sqft and is priced at Rs. 3.50 cr . It is facing east direction. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ,east,0,0,1,1,0,0,0,1,1,0,0,0,8.9,8.090143028195879,205.840542729602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aundh,3400,27000000,INR,0.0,0,0,"A spacious 4 bhk villa is available for sale in Aundh, Pune. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",east,1,0,1,1,0,0,0,0,0,0,0,0,9.7,8.135471854782784,223.52563887691224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shiraswadi,965,2600700,INR,0.0,1,0,"This spacious 2 bhk villa is available for sale and is located in the heart of Shiraswadi. It has a salable area of 965 sqft and is available at a price of Rs. 2,695 per sqft. It is an unfurnished property. Its main door is facing east direction. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wagholi,965,2600700,INR,0.0,1,0,"A spacious 2 bhk villa is available for sale in Wagholi, Pune. It has an area of 965 sqft . The property is available at a price of Rs. 26.01 lac . It is an unfurnished property. This residential complex is under-construction as of now. . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kesnand,965,2600700,INR,0.0,1,0,"This spacious 2 bhk villa is available for sale and is located in the heart of kesnand. It has a salable area of 965 sqft and is available at a price of Rs. 2,695 per sqft. The house is unfurnished. It is east facing property. This residential complex is under-construction as of now. . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,1523,4997000,INR,0.0,1,0,"A spacious 2 bhk villa is available for sale in Lohegaon, Pune. It has an area of 1523 sqft with a carpet area of 1023 sqft . The property is available at a price of Rs. 49.97 lac . It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,1584,4998000,INR,0.0,1,0,It’s a 2 bhk villa situated in Lohegaon. It has a built-up area of 1584 sqft and is priced at Rs. 49.98 lac . The house is semi-furnished. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ,east,0,0,0,1,0,1,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,1574,4999000,INR,0.0,1,0,"Well designed 2 bhk villa is available at a prime location in Lohegaon. It has a salable area of 1574 sqft and is available at a price of Rs. 3,175 per sqft. It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",east,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shiraswadi,1281,3600800,INR,0.0,1,0,"A spacious 3 bhk villa is available for sale in Shiraswadi, Pune. It has a built-up area of 1281 sqft and is priced at Rs. 36.01 lac . It is an unfurnished property. It is east facing property. It is an under-construction property . It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",east,0,0,0,1,0,1,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Undri,3807,24000000,INR,0.0,1,0,It has a built-up area of 3807 sqft and is priced at Rs. 2.40 cr . The house is unfurnished. This residential complex is under-construction as of now. The expected completion date is 01/12/2031. It is made in way to provide a comfortable living. Contact us for more details. ,east,0,0,1,1,1,1,1,1,0,1,1,0,8.3,8.060450964523376,123.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Fursungi,2000,9900000,INR,0.0,1,0,"A spacious 4 bhk villa is available for sale in Fursungi, Pune. It is an unfurnished property. It is facing east direction. It is an under-construction property . It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. ",east,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.044814201608972,188.15544658229172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharadi,4062,60000000,INR,1.0,1,0,"This spacious 5 bhk villa is available for sale and is located in The Villas, one of the most prestigious projects of Kharadi. It has a salable area of 4062 sqft and is available at a price of Rs. 14,771 per sqft. It is a semi-furnished property. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ",east,0,0,0,1,0,1,1,1,1,1,0,0,8.9,8.10164056739975,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,1500,18000000,INR,0.0,0,0,Well designed 3 bhk villa is available at a prime location in G K Developers Dwarkadheesh Residency. It has an area of 1500 sqft with a carpet area of 1250 sqft . The property is available at a price of Rs. 1.80 cr . It is a semi-furnished property. It is a 15 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Contact us for more details. ,unknown,0,14,0,1,1,1,1,1,1,0,1,0,8.224581272830832,8.3,123.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tungarli,3000,35000000,INR,0.0,0,0,"This spacious 3 bhk villa is available for sale and is located in the heart of Tungarli. It has a salable area of 3000 sqft and is available at a price of Rs. 11,666 per sqft. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",northeast,0,0,0,1,0,1,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maval,1226,16000000,INR,0.0,1,0,"3 BHK Villa available for sale in Lonavala, Tungarli, Lonavala. Available amenities are: Swimming pool, Servant room, Garden, Kids area. Villa has 3 bedroom, 3 bathroom. It is 3 years old.",northeast,1,0,0,1,0,1,0,0,1,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavdhan,2255,15800000,INR,0.0,1,0,"Well designed 3 bhk villa is available at a prime location in Shree Balaji Constructions Orchard Park. It has an area of 2255 sqft with a carpet area of 1975 sqft . The property is available at a price of Rs. 1.58 cr . It is an unfurnished property. It has children's play area. Other amenities include club house, lift available and power backup. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",east,0,3,1,1,1,1,1,1,0,1,0,0,8.1,8.048845223529284,123.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Khandala,2874,60000000,INR,0.0,0,0,"A 4 bhk property is available for sale in Khandala, Pune. It has a salable area of 2874 sqft and is available at a price of Rs. 20,876 per sqft. The house is furnished. It is facing northeast direction. If you are interested, please contact us for more details. ",northeast,1,4,0,1,0,1,0,0,1,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhanori,2400,16000000,INR,0.0,0,0,It has a built-up area of 2400 sqft and is priced at Rs. 1.60 cr . It is an unfurnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact for more details. ,east,0,0,0,0,0,1,1,1,0,0,0,0,8.4,8.061812511579063,194.78735763753306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavdhan,2350,15500000,INR,0.0,0,0,"It’s a 3 bhk villa situated in Ameya La Valle Casa, Bavdhan, Pune. It has a built-up area of 2350 sqft and is priced at Rs. 1.55 cr . It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",east,0,10,1,1,1,1,1,1,1,0,1,0,8.1,7.4,123.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavdhan,2280,15600000,INR,0.0,0,0,"A 3 bhk property is available for sale in Ameya La Valle Casa, Bavdhan, Pune. It has an area of 2280 sqft with a carpet area of 1670 sqft . The property is available at a price of Rs. 1.56 cr . It has gymnasium. Other amenities include lift available, power backup and swimming pool. Its main door is facing east direction. It is a 11 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ",east,0,10,1,1,1,1,1,1,1,1,1,0,8.1,7.4,123.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
